h0,h1,h2,h3,h4
-0.3082852546963143,-3.6496005304254093,1.9194099230267685,3.5197691618051405,-2.133742774671376
-0.08309422716060914,-3.7628066817507095,1.9420463908458174,3.6750284211782827,-2.23708855228149
0.16314292890025114,-3.865383896673614,1.9961406870897545,3.828546304667746,-2.348401915047454
0.4197860008952706,-3.9692925006983826,2.024348231640687,3.961634821419886,-2.460168065714558
0.708666003179042,-4.087360792272449,2.025051352374304,4.06936912870989,-2.5719604025050318
1.0596554474024886,-4.219622339559342,2.047996095264112,4.12662699291134,-2.6179275152462247
1.435929517477517,-4.365837342319388,2.0694592438468162,4.110756203911772,-2.618469476097994
1.833650189197413,-4.502923721657246,2.1074587894785686,4.061928452288817,-2.5462468823209563
2.2396476995009422,-4.654679395825505,2.181140647517001,3.961199909169272,-2.3889924878813287
2.666960838503128,-4.8178392266379,2.266236223739596,3.848913691803856,-2.174785429181287
3.072434090953818,-4.94631940030434,2.3471691330307727,3.7152189100094724,-1.922382929733112
3.447795094002228,-5.097036947101587,2.445238001249923,3.584375400032947,-1.6352286150447275
3.7829516057869954,-5.230966812160588,2.538902117582266,3.4505983791502963,-1.3228077515314776
4.068548450908602,-5.37569785899807,2.627750315981347,3.344455648807764,-0.9748965477457691
4.320651402976722,-5.487313330214537,2.6782792523292973,3.2592014437984553,-0.6137833895322942
4.519102915508927,-5.555557611595249,2.714454739778544,3.189609893642785,-0.26817967109502594
4.673465905621431,-5.606196409592975,2.727044895691801,3.1393376039282184,0.06670095036339155
4.765836455853007,-5.630397127477335,2.7280920189675943,3.10975049252714,0.40395527031775924
4.832799855271826,-5.647211207350037,2.721648041170228,3.0773869611403337,0.7358455619015459
4.885470900620172,-5.647059299705537,2.7019703578212466,3.0862797828409096,1.031494735098211
4.889128026512987,-5.627571666615665,2.668025871166172,3.074161625319797,1.3140240917993775
4.871096821149621,-5.595081757398045,2.6271425061655216,3.0957247272782045,1.5752945226352377
4.851255376215128,-5.569397789437594,2.5996089644522025,3.115921992205163,1.7953742379948494
4.825517370387241,-5.5487728532463345,2.5658573382304612,3.1543816746452076,2.008889916853447
4.807670889996006,-5.543857709445042,2.548435620498736,3.215408980958282,2.175986750778001
4.777328912175319,-5.526892414961679,2.52179681081078,3.2530064719634693,2.3312260239628797
4.756763659504648,-5.52515735548974,2.5101601838157714,3.2834774675258873,2.4614746598478723
4.726998735020328,-5.516437828578583,2.5121196143115774,3.3470802282719907,2.565690984794769
4.697843027866361,-5.525220960942431,2.521500069955909,3.398166312156107,2.658002798838907
4.68204533105587,-5.52396836792442,2.523158698625471,3.4686741331868256,2.7243380232811476
4.652440871516102,-5.546964214870739,2.5483167785049368,3.524485770230408,2.7720332298078865
4.64010070397828,-5.551981769091405,2.5799670706948583,3.575920550418458,2.8143237783277675
4.62583262779085,-5.573097289330825,2.5973939331186813,3.6251994160206964,2.82960233671335
4.613461517968153,-5.575548830262339,2.6325468542179773,3.6652477098802323,2.85898022752693
4.611504265443816,-5.585098335350689,2.63212738504114,3.6728603001767843,2.844182906642948
4.616118691698172,-5.595002013925025,2.629050218299835,3.659663265852735,2.8535528882509174
4.615744580192938,-5.576157703668833,2.5851374134470277,3.6189037468339196,2.8430822684033004
4.642064975252295,-5.570912776725855,2.572501405558551,3.5678332508878845,2.820721165536018
4.666317863868948,-5.545244045869727,2.529076330470582,3.510854510088499,2.7803764083799796
4.699974784531131,-5.518557844215132,2.5003704753751177,3.4235442176747792,2.7145183254334877
4.73786736500064,-5.5013064551602815,2.481243287875734,3.3338329013045676,2.6120769520403875
4.81468640011769,-5.466421210963678,2.467705106454426,3.2331792071587944,2.455474318923142
4.912317874755574,-5.39403827827551,2.4424442803693647,3.143981876064094,2.201476089801638
4.987837746986071,-5.235856643082581,2.3792571044768223,3.107603156423477,1.7642515255495463
4.908317408210394,-4.799304203266776,2.178052114276622,3.173732130722624,1.004900645082262
4.617231532490899,-3.84519062613699,1.6782591908392268,3.357789660477251,0.1004629202116775
4.023562484036563,-2.5357625792828884,0.7754303081552714,3.3239578781841668,-0.40059364158109695
