h0,h1,h2,h3,h4
0.0007758494222515123,-0.6223222268039729,0.6447991832911554,-0.593575031935778,-0.48153023322722405
-0.13167860697991138,-0.9854309568866897,0.8664837976412618,-0.8336684541724987,-0.8786094642059472
-0.3269897901851898,-1.1774601513231087,0.8789186866042894,-0.7591735451422741,-1.1778780339148673
-0.892025235742017,-0.9258449642809459,0.6089400290892514,-1.166146194410646,-1.1912854298188582
-1.2302802368404657,-1.0349751718663414,0.4973546186379175,-1.0337635214836574,-1.3711135833441683
-1.5370534409250987,-1.1247010742033599,0.4228955714938668,-0.8250588337151552,-1.483885060751354
-1.6456613423481203,-1.4441563985606423,0.4300628454527048,-0.28565341515039505,-1.626519876233586
-1.8596855231298175,-1.4333685323677436,0.4379024421452505,-0.26987407768399324,-1.661239091742131
-2.0070722537554984,-1.522347677705267,0.48437785954006557,-0.14425198393306585,-1.6537948641654272
-2.185930336323092,-1.4425635352869945,0.5380271212781035,-0.2698690440197322,-1.6447013580094747
-2.464121923787646,-1.1502321496955166,0.5837105934081264,-0.8234696140223895,-1.5951989508280777
-2.337058690039524,-1.624804699734312,0.7266846077734529,-0.36994370181455344,-1.6488119134724608
-2.2384263916653984,-1.8503109980441454,0.8047556543969011,-0.08198448125348086,-1.678267743181331
-2.2042110631702068,-1.890732186076248,0.8642231779553213,0.05223133014741312,-1.7003790341831706
-2.1192053267556634,-2.0475325551106835,0.9301342932413689,0.3282492955897563,-1.7118363065132556
-2.093115319271209,-2.0521515199625346,0.9910575427652559,0.4285820584391669,-1.7264936067314742
-2.3564512595578275,-1.5715858489702745,1.0295889255951505,-0.30295231175481985,-1.7528808804801002
-2.3224810003527994,-1.7950804181052846,1.0533546139016425,-0.1457216326953922,-1.774638698421697
-2.4873084893106627,-1.5511816944508117,1.0596851645049037,-0.5481809559739367,-1.8334471594833748
-2.201934355988508,-2.1029784117419448,1.1183630431823801,0.048917860389068174,-1.8210786027061507
