h0,h1,h2,h3,h4
-2.329405985662286,-2.121157882800161,1.3743684444799733,0.5905631479615835,-1.949151320383468
-2.437106615585233,-2.0328714055966817,1.3796683452660579,0.3684055127513107,-1.9944456192833278
-2.49621395788776,-1.9648843225280117,1.3602779664704105,0.14638451792143137,-2.0176071816626178
-2.573953583995838,-1.899500812729087,1.3255235921358417,-0.08599481464018155,-2.0691927343368395
-2.6487476086961945,-1.8286838403918622,1.309024643124838,-0.3042845278035613,-2.124652908520309
-2.7131729130130515,-1.7642099379366407,1.2831715278277402,-0.5421678715054228,-2.1423214632156253
-2.7953723010525873,-1.6886625905249388,1.2734653715335786,-0.759521475982672,-2.1619537445264387
-2.8371107021778696,-1.6034218417630426,1.256978963369161,-1.009017679548573,-2.169800006073637
-2.87346956568104,-1.5412840196432287,1.2306671552920223,-1.2357884042118041,-2.201102535040793
-2.922037176590716,-1.5012585928746904,1.2218421978672884,-1.4472791354397045,-2.2275041004597287
-2.952754374701878,-1.4499189812263134,1.190182178745809,-1.6641399640396055,-2.248772734001369
-2.993862238430085,-1.4074563187485343,1.1568720320758705,-1.8567654012779038,-2.262171813576034
-3.0193807229713734,-1.359218399024446,1.1215819805589062,-2.035766445056414,-2.2571300125928695
-3.0588998767365756,-1.2995613839958444,1.0978623673592598,-2.2384162750106418,-2.2503931537955615
-3.087916231364114,-1.249662852063049,1.0628411672011562,-2.3878692466262366,-2.249824965185856
-3.1181772611602687,-1.2110426567718557,1.046830180914453,-2.5454653294457676,-2.2262868367792854
-3.146432569767445,-1.1560051440326635,1.0092371297071663,-2.7058531466774385,-2.2286369638653016
-3.157276351799675,-1.1231204282934384,0.9758176473655137,-2.8303931455077107,-2.22715403474038
-3.1565524845675017,-1.0900519220746052,0.9358202789039028,-2.960299907136382,-2.2076170944075133
-3.1560802222330966,-1.0609548916492808,0.9107587353639663,-3.049073333812216,-2.1881813354252517
-3.1687969366461832,-1.0326074856770568,0.8618512042349041,-3.1367459475089885,-2.1870946090098027
-3.1729894894277013,-1.0235102176882842,0.8238571749864338,-3.2234059203924144,-2.1615143847487372
-3.195954398467864,-0.9891915247819058,0.7911758130935462,-3.2948403962419857,-2.146148860350043
-3.215485108252686,-0.985572457207911,0.7492766204898416,-3.354625680713519,-2.153899163396007
-3.191293481638873,-0.9505692093108059,0.7316405871654531,-3.4026641010764362,-2.1174869017424927
-3.20929289563295,-0.9445806898598574,0.7059039864925829,-3.435859396233552,-2.1262522340193586
-3.2213582813924417,-0.9312101710901975,0.6853973984090062,-3.4495241101989143,-2.121533639492088
-3.2166217625585833,-0.9263764715774705,0.6730362058423686,-3.471591852876046,-2.1133757114329015
-3.1849150286646304,-0.9554915340920145,0.6484658704212272,-3.49490418114015,-2.1050805139866076
-3.1825771365581326,-0.9565300666075872,0.6310872610618254,-3.4595373453346223,-2.084333443095869
-3.168775074179207,-0.9798066307680439,0.629024799785464,-3.46609174090028,-2.0780123624198295
-3.1548676482430245,-0.9899212196833578,0.627791075798897,-3.4235611565386783,-2.075626721848217
-3.1292400534427323,-0.9949720935499635,0.6158515461019958,-3.3998116555966984,-2.0924853348137638
-3.1151823432945056,-1.0229374785308296,0.6297670057094866,-3.3570840045965973,-2.0962865821625627
-3.10912225181017,-1.0390260404430791,0.6235402016836987,-3.3062704429667193,-2.0891530115055335
-3.077204828344968,-1.0703963457081804,0.6371676704704908,-3.233170002880406,-2.0771988712736373
-3.07616530882145,-1.1092709515450772,0.6282323179247052,-3.1712700952142185,-2.1004767418424515
-3.056968472759545,-1.1413983464166393,0.65918768701924,-3.1188190252305317,-2.09600412450775
-3.031646498184748,-1.177012671906287,0.6744805738945511,-3.0278564745647802,-2.10379854080099
-2.9895806068184507,-1.2063734789717593,0.674706844350274,-2.9231439870614793,-2.1121931029000107
-2.9663249203735735,-1.25802680860346,0.6624619617799162,-2.8435828044198446,-2.1237321393652
-2.9281374127844977,-1.3132405258727085,0.6792093331300688,-2.7081369895183216,-2.1390106806003994
-2.880847584816819,-1.348446289778346,0.6983244897251096,-2.5585395120423695,-2.1367957388504073
-2.828959637002703,-1.422045145437367,0.7181337886765973,-2.418805383989868,-2.137178441755394
-2.7748961894207045,-1.4632953721931257,0.73757116510767,-2.244480314525788,-2.148165018148911
-2.729968787898344,-1.5091348208120605,0.7663275424590901,-2.070465383749097,-2.133541452156051
-2.672747539719865,-1.561484164274241,0.7853068499102641,-1.9082147532092293,-2.1358027231639145
-2.6151112169713038,-1.617729896467724,0.8036967672800163,-1.7074336183775507,-2.12400121081571
-2.559019888230013,-1.6578684621508426,0.827513118800557,-1.4981439610996998,-2.121275918195935
-2.527758110700626,-1.709513636656446,0.8405058460362091,-1.3079355277087255,-2.0931842567316608
-2.457116793530757,-1.7611736587662283,0.8616945706769771,-1.1130311410025266,-2.081793165137091
-2.401145267249344,-1.826612853890365,0.8723443721877372,-0.8829205604974212,-2.053033441516557
-2.345024122737971,-1.8751745184292339,0.9010927207756464,-0.6314446507682225,-2.0309314411331783
-2.261233168524985,-1.9470709257440828,0.9188224525636628,-0.40945260805679784,-2.0022708301958216
-2.2019427176474453,-1.9881280660355543,0.9367465244492446,-0.1868161761925117,-2.010507863476056
-2.136926639818091,-2.0640890708859088,0.9956731362590097,0.012547888150030995,-1.9836188443084781
-2.08053979000813,-2.141823396652677,1.025078980727581,0.2461546906624647,-1.9647145152215835
-2.029937699877997,-2.2115653366274253,1.0466984892806173,0.4682123794852582,-1.928964374272024
-1.9496017542651294,-2.276485668722663,1.0921451635128476,0.6830151738004877,-1.9124205957502818
-1.9001258149226046,-2.332181235598007,1.1292251178576937,0.8909876632243642,-1.8862751200833074
-1.8222406291881275,-2.3982702379973975,1.1856250004886604,1.0955970722458201,-1.8696841833789781
-1.7574306074674295,-2.492305759688231,1.2273912978940327,1.2916919267759162,-1.8590193333336176
-1.6866898745154997,-2.5415621213555246,1.2694399126223124,1.4650499773213843,-1.8412863345029216
-1.6272500476084117,-2.596111015392126,1.3240497445948756,1.616802052972756,-1.8302641366197852
-1.565702179001483,-2.674402776623327,1.36026743799199,1.7725161067127906,-1.8263906452436414
-1.5023260292374105,-2.7234671001266872,1.4017284244032038,1.9303476024911683,-1.8043134627179476
-1.440643589185535,-2.780955130490465,1.4505998908015783,2.0763722082851768,-1.8131940610703425
-1.3604261607267962,-2.821083013294618,1.4992374650607758,2.2172126416077833,-1.7972048340434643
-1.3324653237140527,-2.8613143539153323,1.5306268806070416,2.3200044490471385,-1.8175927712897544
-1.270076124983932,-2.9233650775760984,1.5730909551845502,2.410459899665872,-1.8111000251403664
-1.21175139868404,-2.9280205008874662,1.6041119585826806,2.5018843838642826,-1.8088354806021825
-1.1666306731936649,-2.9900494428450664,1.6420374963441795,2.6015950889099955,-1.8014078327677125
-1.1415692465547616,-3.006803030299099,1.6675165703756298,2.6753053921358405,-1.8070917586404274
-1.129885802779066,-3.039958213476949,1.6745525872227265,2.7411201403933845,-1.8170457335643544
-1.1047771803597795,-3.060758252401424,1.6987321743932011,2.786002728662167,-1.8306043150620561
-1.0744076605033257,-3.0689549658361712,1.7328174267288083,2.8494216726870483,-1.814136814004155
-1.0405341938118886,-3.098486064123621,1.7699805389014995,2.8771754732899684,-1.8073664188055087
-1.033923296433902,-3.087131421285249,1.7621664552152745,2.899876275346358,-1.8205137975356567
-1.0420589144894767,-3.096287033319173,1.7832442638900328,2.9342165627032437,-1.8203014686209251
-1.035701404694698,-3.108930986428119,1.7929370752281766,2.9301731542742284,-1.8070598289163164
-1.0490170232638218,-3.078401849115706,1.7953646413090216,2.920891114103639,-1.8063708213699106
-1.0692982664066966,-3.0577863725006975,1.787616753164083,2.9224723076745915,-1.8247753343799455
-1.0875447585461242,-3.0529771575446256,1.776956648087422,2.8759077726251276,-1.8376353416396272
-1.1367245621369693,-3.0228420107357095,1.750001044800049,2.8257969162204453,-1.8334483737020173
-1.1649925645864432,-3.0011696603397695,1.7438776009796841,2.79549476801515,-1.8020256564454649
-1.2086078728060952,-2.9607072027174803,1.7375076163403451,2.751427749962265,-1.7824666902133706
-1.2563071687713934,-2.935440707065491,1.7343347076341085,2.6802917961507693,-1.7648493774593148
-1.311601528569731,-2.891373310465949,1.690364461824147,2.615174523011505,-1.7785624283674843
-1.3997830104814444,-2.8471088403159057,1.6803028433171672,2.5379597456377474,-1.7497196709057716
-1.432843044765797,-2.815037468254906,1.669648864119259,2.427287011609309,-1.7663691934541497
-1.5325985227925571,-2.756547179444315,1.633692703467935,2.3543829370620295,-1.767052596852204
-1.5923238364686805,-2.710515462407001,1.6131986989712912,2.2401949209299086,-1.7573181546618584
-1.666634375779215,-2.6532975340360814,1.5867067779234656,2.1184836484166136,-1.7661858664122079
-1.7465358856858042,-2.601123245347037,1.5802836219582341,1.9533797522098315,-1.7950825386566267
-1.8397700308729905,-2.5302366377268113,1.5461280433297964,1.7874217524282463,-1.8060660482191726
-1.9101973547778603,-2.457226244751822,1.505488415230367,1.6176426245369384,-1.8178399672045742
-2.00121766670823,-2.38062463181072,1.495073945141727,1.4256594483346543,-1.8616702715030569
-2.0990005902541164,-2.3130717301130836,1.4561601530721806,1.2416531605669319,-1.8661300713465176
-2.1814933954030797,-2.2330379019795497,1.45462282270008,1.039477233406394,-1.9115219684743292
-2.2736413354444918,-2.1866465612290042,1.44438092874123,0.8138184108776176,-1.9197521658234424
-2.349974845678815,-2.138681408239386,1.4021535288480018,0.5800886469425399,-1.9469545165701325
-2.411920515236657,-2.042527475060629,1.3757348274501107,0.34520730607286987,-1.9702524115363886
-2.501554051845834,-1.9686411025860213,1.342112715607694,0.13450252826478187,-2.012009997747667
-2.560083095348318,-1.9079730988716823,1.3129320319507516,-0.10884876580490091,-2.059015988794161
-2.6493222977821906,-1.8327003396372636,1.2885804151094593,-0.32729018548515704,-2.095308207911196
-2.7033149122940308,-1.7580669173080372,1.2522274435012197,-0.5609440592258667,-2.11581082095252
-2.758456432476797,-1.6924622196110546,1.2264038352712403,-0.8062099403988956,-2.1590775995343705
-2.8151993099326154,-1.6269220064591787,1.2191021582901038,-1.0140726296044953,-2.1767232008922592
-2.852810293130177,-1.5737220546949515,1.2021084524785306,-1.2473734486361838,-2.2041872935617097
-2.9209734530458356,-1.5100320662389608,1.171603996461876,-1.461335822806228,-2.210418097612364
-2.957896958079139,-1.4449154467926477,1.1486657654639059,-1.6520001764399257,-2.228273075740904
-3.0123123168905876,-1.385782327376091,1.1369040417673753,-1.8579289791283553,-2.2317871573486423
-3.0345402463663924,-1.3387840435272749,1.1130045712920686,-2.038348816098854,-2.2292492827643047
-3.049763780549965,-1.2894710515513692,1.0853972830478156,-2.218492093702609,-2.221050822761025
-3.082870413775319,-1.247088618200528,1.0551767534456575,-2.3682173743559645,-2.228443645216654
-3.122783035752536,-1.2060003963316936,1.0249962358216989,-2.522275373821336,-2.2302042206512134
-3.14438066898882,-1.1595222703088435,0.9999743837768538,-2.670218617917644,-2.212844463283856
-3.1452679792940423,-1.1212321646551178,0.9509115734728816,-2.7957358993860324,-2.208971284724503
-3.1668834273777375,-1.0925878470525276,0.9118925419476421,-2.916046198407027,-2.2234521046820466
-3.193964645818703,-1.046426140657549,0.8920809577451908,-3.0133704184099304,-2.1878237215625744
-3.195383485964837,-1.0377307252312566,0.8619113549271717,-3.1143686748139205,-2.1656121355121374
-3.2002404783000067,-1.0143136616972934,0.8301091812349122,-3.201046068649397,-2.157514232188772
-3.2077759378257302,-0.9828058026098447,0.8018577716334089,-3.2662278701754137,-2.1399402540457118
-3.2136701755108437,-0.9763005073632454,0.7866494204355765,-3.3005853097610447,-2.137835647876991
-3.220252307959421,-0.9511533112676249,0.7719584297940582,-3.353828209456837,-2.145363553574867
-3.2056692312774007,-0.9268746662469515,0.7382149803438799,-3.40686556309183,-2.1196814090985776
-3.1896103352678824,-0.9453657497546835,0.7252356082717055,-3.444962503480346,-2.1104071465603442
-3.188381151702652,-0.937561943309443,0.6948369880166932,-3.4693168171954034,-2.113544244679265
-3.200894027208386,-0.9282346020538486,0.6750286502825266,-3.476882742945434,-2.096973614356624
-3.1946321665738067,-0.930229363949235,0.663502621953863,-3.503195978170656,-2.0892457692993376
-3.1703564510161626,-0.9541016576361068,0.6428612771073672,-3.4897571678697057,-2.069824146371285
-3.1662811467050767,-0.978426480424493,0.6448495633843321,-3.449800908703758,-2.107908498968367
-3.1660902759749345,-1.0083103952089525,0.6262813836651563,-3.402152936707441,-2.128342497208194
-3.1522780597882387,-1.0210018192637218,0.6359097960835008,-3.3590806836899163,-2.1345367006740794
-3.1193158232004925,-1.0469156272547036,0.6609989147652409,-3.3239780288406697,-2.1089769560468947
-3.085024959481436,-1.0651527245916321,0.6565857296389965,-3.2606130811375906,-2.1131530121310917
-3.0747703557911827,-1.1010846724756305,0.6734293042956013,-3.2012993596515638,-2.1217730503782812
-3.038176061520288,-1.1315512759675603,0.6683426432545614,-3.122865796149524,-2.110559782785874
-3.0193161873452388,-1.1850612843687587,0.7001652787305852,-3.0415126575233677,-2.120850252509779
-2.9742709161606538,-1.2373208338909694,0.6946245186634283,-2.938938006329797,-2.135318756651922
-2.9313066627165316,-1.2733277683086381,0.680754402743807,-2.819584333198118,-2.1246995407927014
-2.9162721298418126,-1.3080637061360085,0.6894784776049098,-2.6860382252454817,-2.1334892311248104
-2.8825019960549065,-1.3369497410564763,0.7174110107919056,-2.5644686510718833,-2.1347637944888493
-2.8070471617023203,-1.3980452219907733,0.7344995533034401,-2.3964506982757197,-2.130584111799913
-2.7658613072055753,-1.4511296981299964,0.7731266508846837,-2.2430964308065917,-2.126484798852833
-2.732120730852561,-1.4682638311922136,0.7879510236343165,-2.0499704141370154,-2.107040250631061
-2.6814997405459815,-1.5122044103610646,0.8103167180045102,-1.8823079983499102,-2.114666803880262
-2.6198316275039213,-1.58059652593162,0.8140028407722307,-1.6881631865635605,-2.123634070173255
-2.560632258712214,-1.6646956977998655,0.834336177201366,-1.5096327849778262,-2.108418423917436
-2.5258485819959153,-1.722343338036453,0.8626871605684409,-1.3067116912163637,-2.1025911718368286
-2.446496159986659,-1.7962968537972257,0.8845211327048257,-1.0966032631809806,-2.0877780063114053
-2.398820448578783,-1.8551348833810466,0.9248094811506863,-0.862039787410736,-2.076244510624579
-2.350569253574064,-1.9124439201526884,0.9305410602090929,-0.6617022492644176,-2.0710224046404058
-2.2820743994970236,-1.9687557894268004,0.9594743436522103,-0.4109624053273627,-2.0419547779884373
-2.222615902941138,-2.0451748131626615,0.9793848333982582,-0.19275407737060385,-2.0104982069760364
-2.16559207375096,-2.1236411184561046,1.006568108631581,0.046242660295519926,-1.9789412677754517
-2.0988123533887975,-2.1839240071232893,1.0481353315478437,0.2878032595567828,-1.944768934486307
-2.021844204046547,-2.242978845410941,1.0770990142028292,0.5006639723649773,-1.9092982539797092
-1.9576154580458882,-2.3241956377990727,1.0876214024583575,0.7080739876969333,-1.9000780557076231
-1.8945291119940832,-2.3837193796433103,1.1324542650647558,0.8777745362211947,-1.8775972620736083
-1.8136129651520574,-2.4368503693590653,1.1706981168717283,1.0800209962521137,-1.835004528231606
-1.750612461017126,-2.503727183851717,1.2338338158645707,1.2629031278034895,-1.8358121601798585
-1.6899074387733077,-2.5499193724766953,1.2799045916777032,1.4444206697918156,-1.8111528540117623
-1.5958744844116006,-2.61818088922823,1.3368804770104328,1.6158694048315239,-1.800584307576355
-1.5345855331195877,-2.677665068783897,1.3738504782526226,1.7823963906427642,-1.812687910300814
-1.495808193666046,-2.7307739446826513,1.4130512557566852,1.9373842259110963,-1.8127741735586944
-1.4319524425443848,-2.780979271262646,1.4590166951794261,2.0619404463233595,-1.8223231522010714
-1.3822123579728385,-2.8349596062446683,1.4845075697204586,2.172985614744144,-1.8114161445667651
-1.3251322411264386,-2.8684679240633355,1.516661195084547,2.298474286248656,-1.8088795859720364
-1.2712981450602354,-2.918602407558183,1.5552221716495247,2.403770110662656,-1.8051461848956507
-1.2206951999385012,-2.9531393291299013,1.565032391241464,2.4981498402814477,-1.8396566802187309
-1.191116730755311,-2.979284357928607,1.5915481838061187,2.5939504674522254,-1.8255593833236174
-1.1606930052972726,-2.9968005709798304,1.6087209386446508,2.690013278567566,-1.8237305544915106
-1.120622153058027,-3.030017211016437,1.6358537112087657,2.739400268152881,-1.8158482519512162
-1.0954677708405824,-3.040088844078345,1.680453643568628,2.7994449064374467,-1.8238159272660743
-1.0721851437074847,-3.062640556903714,1.6997415972158423,2.8377909236768324,-1.8221792214797206
-1.0549461010931072,-3.058689613288411,1.720335595889349,2.897939030647308,-1.8340660273718827
-1.0374512546994132,-3.0700018789431516,1.742339987602742,2.8987861391315595,-1.8173019133108956
-1.030828666552878,-3.080164999962715,1.7492147232933695,2.904612318256902,-1.822323858892656
-1.0512030757424333,-3.0873413170287507,1.7610884323875151,2.910903061140229,-1.8183797152976107
-1.0625403498920856,-3.0764238803975035,1.7620243272672897,2.8882682716487444,-1.8062957043918164
-1.0876513078908205,-3.068602332324905,1.7713483486074297,2.881564334555452,-1.806362603456734
-1.0971567322189089,-3.0439419495833087,1.7476314308659042,2.873078799314111,-1.8011701113791359
-1.1374777563805887,-3.0282366379502372,1.7417390393334287,2.840740483344617,-1.7784407997909095
-1.1660211864926082,-3.0056064596283316,1.7531010343033688,2.8078222432630153,-1.781803000587468
-1.210083437698757,-2.9541965225513964,1.7235056515188771,2.765974055995798,-1.783715466275464
-1.2568157768439057,-2.9226512024662274,1.705705840684962,2.70565959274385,-1.7786977771778916
-1.2940381440235063,-2.877540405800565,1.699504569281057,2.637156276382906,-1.7621494352578977
-1.3630510232530042,-2.8429743213126852,1.6820949555627802,2.5739781227715954,-1.76684565968274
-1.424204322842186,-2.788895118737493,1.667446461133707,2.470613182954759,-1.7692153745316443
-1.5141206147047166,-2.7354509635461173,1.6267034479451465,2.3541318628997243,-1.7599208530165418
-1.588106779318181,-2.692106019550592,1.607833868794577,2.2331447461102334,-1.7683309920057406
-1.6504185301431715,-2.6424195432521382,1.5836749917906,2.092887761167421,-1.7574476122098526
-1.749763187143847,-2.583039257517229,1.5556385333738112,1.9467900087959094,-1.7948752778775539
-1.8405126924790651,-2.520213049481586,1.5255336603364555,1.766038878021965,-1.7951596282986433
-1.9166164006841782,-2.444016435720626,1.495921939590727,1.5964355428599895,-1.8123978007787571
-2.0078859221178296,-2.403147796297126,1.4701151267738077,1.431343752121191,-1.8465007390069454
-2.089807389440442,-2.314963173233016,1.4427227235317595,1.2475716940926618,-1.8523299116122518
-2.185127837336371,-2.2385563104745403,1.439352551692433,1.019376965271855,-1.8822082470820842
-2.2630481402514153,-2.1865874433789605,1.4140985638973917,0.8045809855497236,-1.9120760911761687
-2.350283931419299,-2.107106459059664,1.3817989591023718,0.5797945656224701,-1.9528474763241956
-2.4184563381651416,-2.046102013420424,1.372417261635443,0.38939082959534255,-1.985035661022641
-2.4854921039947415,-1.9845179013513103,1.3542634927596195,0.15006781315939222,-2.009741457547794
-2.5497639181006257,-1.925316547501552,1.3257289485259898,-0.08763369725891555,-2.0587379280377753
-2.6290730059124354,-1.8498868356579985,1.336353866482179,-0.3321654475112071,-2.102133768710249
-2.696176253228677,-1.76948120455237,1.2866458173955366,-0.5672274976751343,-2.1124573109820433
-2.7515094807129636,-1.6906341698449208,1.2718830410896942,-0.7848624658166616,-2.141581925547961
-2.8279247354405643,-1.6293617815833639,1.2562592825338328,-1.0124540675737717,-2.17229597534101
-2.878660202240919,-1.5773793793731385,1.235233913713409,-1.2360382278378503,-2.19906355087736
-2.9198160501002866,-1.5188327226834217,1.2072865366726317,-1.4581526468503148,-2.219591922680623
-2.9634780065935313,-1.4555738764401993,1.160536240092449,-1.6467991296708153,-2.2330810852774103
-3.015799230098237,-1.4162761201715994,1.1424474105758213,-1.829146574082666,-2.240594801461859
-3.046612096915398,-1.3442040023067572,1.1226655864172967,-2.0299152366247855,-2.2466234726668404
-3.0613410253782356,-1.3012036076379847,1.0948883289982005,-2.188820455389396,-2.2459198183095377
-3.0828349868065015,-1.2500446629970292,1.0451668413900754,-2.3785415375763748,-2.248939238676813
-3.108110878129487,-1.178333496392639,1.0155731384257292,-2.5289376488478377,-2.258549663300046
-3.1256754974679395,-1.151006180363072,0.9722631364409835,-2.6587792614125823,-2.2491797603801387
-3.164382308538649,-1.0969777404641934,0.9504186187743427,-2.785753656185795,-2.235193950013576
-3.180442145750683,-1.058944840212393,0.9250623759305229,-2.9158970533193695,-2.2200934614300905
-3.206927962513899,-1.0402595256057272,0.8907687376753828,-3.0049062762541574,-2.2087131779158464
-3.2024901072628795,-1.0294077943142814,0.8623258936489727,-3.109696036302838,-2.191251693753394
-3.1963596056132944,-1.0183799694714526,0.8137818296377392,-3.2001325447052107,-2.189151719427087
-3.1976250273658873,-0.9987425834729204,0.7821628647360332,-3.291866144812992,-2.165022366264217
-3.2173432141359233,-0.9838439516110843,0.7802932205866866,-3.3347920154568857,-2.1554670069318926
-3.2286372841624758,-0.9481134008196211,0.7363104669910765,-3.3933269331322133,-2.1498522185026596
-3.232050991131423,-0.94361926481603,0.7454865887840971,-3.434875563650717,-2.1444131019604886
-3.2247248781627853,-0.9479809466269321,0.7261766969377296,-3.446908970306364,-2.1309350844558335
-3.2238080918273773,-0.9433657350335968,0.6946217004446045,-3.459257252077037,-2.1108445268749985
-3.2057604696702438,-0.9637806932306738,0.6771428568971748,-3.491871046203133,-2.1147549823556533
-3.19391913140166,-0.9807635897570808,0.661530840390373,-3.4849837158337604,-2.0988563853272613
-3.1677994083177046,-1.0049372953031637,0.6335902494194385,-3.482370531845519,-2.0977144906897465
-3.1687069829105785,-0.9941310158425124,0.6233739232436876,-3.4429460477610743,-2.1025458328902866
-3.1694349973286573,-1.0135238336877022,0.6177140682075051,-3.4011043965228467,-2.099492773597211
-3.1453980141876023,-1.043661975541596,0.626273415214286,-3.3583757657631423,-2.0939499289375028
-3.1157383343755187,-1.0528781013593689,0.630299823932523,-3.313177423335312,-2.112824566472495
-3.114660499522925,-1.0968243169185368,0.6388343281792125,-3.254889002377321,-2.111778791708841
-3.0964057528066844,-1.1177771257328337,0.6446461800344409,-3.186990424404925,-2.1195071111616226
-3.068130275379076,-1.1444519175091556,0.6344479914104492,-3.119459329215846,-2.1271286041714834
-3.032248045938667,-1.1810015190212428,0.6412978962223637,-3.012968991328161,-2.1186102897873598
-3.000770622693182,-1.2082135077432252,0.6842971309789705,-2.913724798346625,-2.116422513205138
-2.9677077429268044,-1.2629602252364944,0.6840917546225685,-2.8023222291288468,-2.1392051316572926
-2.9294659696425587,-1.3057512707685561,0.7064968145063099,-2.666500672271954,-2.132764762118053
-2.8801779954844764,-1.3502219937194204,0.7189363491908937,-2.5207893612023846,-2.134767274798564
-2.841217750726573,-1.410639974977249,0.7276676289867127,-2.408379763505991,-2.12034037289782
-2.7828076316471484,-1.4549773474706746,0.7498907386162655,-2.236798331400218,-2.1350779727307887
-2.743421303685019,-1.5225224834395372,0.7613542989236591,-2.0673259419458243,-2.120902918660196
-2.6906239313659985,-1.5515809397913818,0.7865883078947591,-1.9012713073205194,-2.141577332094132
-2.629314947315487,-1.6123734028020584,0.8038924597441587,-1.6956094703125397,-2.1282598572661473
-2.569281556909242,-1.6630980567876321,0.8200893226991175,-1.5079372092020373,-2.1054352325004206
-2.5214792404457285,-1.7280412232593763,0.8381529859361478,-1.3055116230991133,-2.083638217299108
-2.4543046003411577,-1.752036816358844,0.846017853411632,-1.074105172876108,-2.0620770776752146
-2.3934186970738773,-1.8204365534168967,0.8841357647063685,-0.8318805525328151,-2.0439021602044773
-2.3346278466975416,-1.8914885397233165,0.8914785213127794,-0.619008092967737,-2.030617381563061
-2.2770457881416375,-1.952707452025293,0.9158572736067966,-0.4001820954135523,-1.9891073205300025
-2.202430611674126,-2.020987000380252,0.9452201266808451,-0.18572844171390612,-1.9934885566703449
-2.1630013980031384,-2.074503715170101,0.973713445857141,0.06767722779523633,-1.9839186052751216
-2.1260941941427656,-2.1459776229569307,1.0088439933963314,0.2757049200825035,-1.9619630292287156
-2.0336495144919624,-2.2094048479961046,1.0337111789176863,0.49176814976880145,-1.934060695067264
-1.975852378393788,-2.277538018096242,1.0814394988139988,0.6977653380341862,-1.925113998409179
-1.903822426019893,-2.3451976742672556,1.1426604890088063,0.9062714642871772,-1.8914649734884375
-1.8421857310734007,-2.4045810621555055,1.1798126939628586,1.1045577485359477,-1.895390967687768
-1.7680477140182635,-2.4921807217026677,1.228550060182727,1.2834815886241573,-1.8624850625783145
-1.69271101667335,-2.549344901561772,1.2821056593280902,1.4682906082699567,-1.8230395471631737
-1.6392882195668657,-2.58440645237243,1.314261949765157,1.6445140205798252,-1.8160027968209675
-1.5551915524865967,-2.6760048186943917,1.351348556394114,1.7801989068729291,-1.800071119905348
-1.4729402823422337,-2.727838854499241,1.4058205975792526,1.9387274165406303,-1.8067923839188929
-1.4258049666991097,-2.7825982752840406,1.4303208949536246,2.0829397956659617,-1.802286715970822
-1.355817119502328,-2.8320860149526434,1.4920267900152584,2.2049084600613265,-1.7970826023295452
-1.309833616650838,-2.875055327377667,1.5303680999827887,2.323123750105598,-1.7827471845482095
-1.2459549871517168,-2.9027346899339403,1.581212630479709,2.4078255775443527,-1.7894674347886537
-1.2166385141263438,-2.932270810387969,1.6085448504933335,2.4888027421785734,-1.7978938417762726
-1.165568269488082,-2.984026812168458,1.6363868667897306,2.5915989057430364,-1.8162171190932397
-1.1158847187799312,-3.027259536206783,1.6774126681375194,2.6511870812125036,-1.8166737758918652
-1.0794008113302085,-3.0633365081158788,1.7022235654893145,2.7172143199600636,-1.8108003332854905
-1.0649873649740818,-3.073854970706679,1.7319584054051216,2.7771982107289266,-1.801883425555213
-1.0250823092325352,-3.096825297317521,1.7539367429771462,2.8320727705778954,-1.815770547847902
-1.0202907650043647,-3.0986312264623463,1.7479497509257966,2.8631330434268962,-1.8101602913973938
-1.0269731931487756,-3.0792043453643365,1.747452542943851,2.874696434800215,-1.8004070080520178
-1.0196477957289185,-3.058843748934228,1.7498804101250314,2.8964871753930903,-1.817118348932557
-0.9987147658949682,-3.078650504951081,1.766527552466375,2.92206668609466,-1.8231769869481023
-1.0311545313826047,-3.0573032131489066,1.7579113998009148,2.917676467434809,-1.8282149625968682
-1.0705372823232175,-3.0437424801836257,1.7477654230056647,2.8889903495319422,-1.8043909663752682
-1.0915167138976325,-3.037886123561973,1.7470462076470084,2.8804393525511274,-1.7936814412543411
-1.1152195990374172,-3.0130192471910386,1.7380990785885506,2.8474248353011693,-1.7924133599755885
-1.1496157682423223,-2.984046770120636,1.732314217451659,2.8093405996185696,-1.77598793647702
-1.1905843193994803,-2.939442301879745,1.721403691717972,2.748109203941763,-1.7665266195564895
-1.2551439021795743,-2.9382656865065893,1.700900487607342,2.6749264762908216,-1.7596984004439569
-1.3121054524154319,-2.8975671263224045,1.6895009753179682,2.626071798044216,-1.762233216610542
-1.3749696772907851,-2.865701287654914,1.6596603422254694,2.5396140925340083,-1.7722474664520451
-1.4288296553896491,-2.8126440057923836,1.656068676370767,2.452703399153291,-1.7700809704034481
-1.5112907136086038,-2.7879073503193816,1.6213341606085547,2.357287983268049,-1.770063141761438
-1.5742774344369894,-2.7130340298159688,1.5930828263344803,2.2338488513229735,-1.7606465232197264
-1.6697684263246002,-2.661819072188785,1.5743678498219014,2.121097414678632,-1.7650184223550685
-1.7484728773607205,-2.6097055684926898,1.5688071211648367,1.9740121883882875,-1.7750123678249854
-1.8318199187970214,-2.52514629746078,1.5490055582446596,1.795410931789393,-1.7921783561553677
-1.9360105617112149,-2.4803243165742805,1.5281115414749638,1.6141907305388787,-1.8145737621488638
-2.0367168288074993,-2.42699381499024,1.5012117593643262,1.4201976752613181,-1.8503664968147888
