h0,h1,h2,h3,h4
0.00278182519312886,-0.6358672872239998,0.6422182342842707,-0.5795184894118833,-0.4878563300865212
-0.12896613057539333,-0.9666363690960431,0.877871974209904,-0.8280221839882599,-0.8957012060468459
-0.3339802586062289,-1.1768892181073143,0.8846535673508208,-0.7726195848329348,-1.189557833121622
-0.8983135348472544,-0.956221503070652,0.6299007683539326,-1.1966205896191222,-1.2263507370702527
-1.2646141294394868,-1.0535333910742206,0.5241996212472038,-1.052572548985662,-1.372929751043059
-1.5744787195347991,-1.1626142064078273,0.4542274589112254,-0.8574505460451085,-1.492036140807977
-1.6415379957602796,-1.475065602070379,0.4507695273825276,-0.3465036132536406,-1.6233379166704884
-1.851547314387026,-1.4343088919086973,0.45660238191873387,-0.3082932181033281,-1.6289944607912856
-1.992923890721005,-1.524903153082783,0.4948820072777943,-0.15026855815376547,-1.618378433567702
-2.1674300432986544,-1.4541181525364681,0.5485065710014739,-0.2790964188733069,-1.6104013404380524
-2.4711660381441822,-1.1480384010204576,0.5845726562745495,-0.8031633830371986,-1.5872807520278607
-2.343234698264091,-1.5810460486852325,0.7139019352445741,-0.3479962729802836,-1.6387490527439696
-2.254731080604081,-1.8175403697418593,0.7851722955279071,-0.04002361952893353,-1.672786118041172
-2.2261099718944566,-1.8726126421732643,0.8523446495432885,0.06148220049161153,-1.6952965166982732
-2.135192210735762,-2.015984602100953,0.9226809575382771,0.3338024848132518,-1.721173532196834
-2.103885401850198,-2.033342070090244,0.9716573623461943,0.4480140025350539,-1.7226118168058016
-2.3807174444249055,-1.5432729417138051,1.0175747620455027,-0.29531039681966637,-1.754163543349892
-2.339073075406449,-1.750009440889805,1.01335290787711,-0.16464964219469178,-1.7875128119254295
-2.509084942211558,-1.5293146186250988,1.042337582403155,-0.5692491774131225,-1.8631940523337476
-2.240468381201314,-2.108568295717585,1.1147366948880868,0.0660492564945615,-1.8324270835583911
-2.156836507385447,-2.2109353463403614,1.1024597684309851,0.2839315492743106,-1.8292799345871997
-2.303274043852825,-1.8796846221579704,1.1290746690910407,-0.11541825081146864,-1.8890118231657034
