h0,h1,h2,h3,h4
-2.391921239386236,-1.9940161699910741,1.3012822530153725,0.15694619850229008,-2.0242634538404505
-2.4230903467109712,-1.9863736310197655,1.2681971956201936,0.07068383145931242,-2.064324387772514
-2.4670452101238647,-1.9564711253295017,1.2707105119798745,-0.0532003627111041,-2.058941767081926
-2.490451457913096,-1.9272445525863464,1.2495168858206556,-0.150075207038231,-2.0684960296179153
-2.521763320053147,-1.884668852799936,1.252574672769295,-0.25168785387984,-2.063532451390678
-2.5595925594302558,-1.8362107300085182,1.246079187701502,-0.36887037433766584,-2.0892665171471823
-2.604205305486535,-1.7791943259640215,1.2352417409753784,-0.47895928422413736,-2.0991133611054167
-2.6268955453584137,-1.7475528275820005,1.227504807784697,-0.5768421802968726,-2.11774728479898
-2.6467207356331004,-1.744815724939124,1.2264969046781267,-0.6830810563313088,-2.143966071772782
-2.6738637925943936,-1.7072826912524293,1.2199503113017722,-0.7940282139339568,-2.1344027269258596
-2.7059488193435506,-1.6923361001439803,1.1883327455791584,-0.8970736031022627,-2.1746484219977447
-2.7145212086055004,-1.6584201648383552,1.1920015576668228,-0.9990707608101284,-2.1814446773898855
-2.750311263950942,-1.6328554440819945,1.175526492845855,-1.1052118789238747,-2.1993880962842662
-2.776096291459494,-1.5911614288645652,1.1477778413884734,-1.1823662393816163,-2.1971923994658082
-2.766885644861812,-1.5717101133243288,1.1233750959924655,-1.2594864794776128,-2.196234570840222
-2.788799567159403,-1.5610094140425808,1.126740207052029,-1.3280038739124116,-2.2072764217424807
-2.809467416051618,-1.536126380915326,1.105465770634992,-1.4068262770938216,-2.212990895182229
-2.817856414347776,-1.5160756880465356,1.0968760540800555,-1.4785264188288665,-2.2067996950545554
-2.835290198536321,-1.5096040903299688,1.0864740656782694,-1.5407124264706713,-2.210105269174883
-2.870731825891429,-1.4819825149805996,1.0807448014533947,-1.609678906244446,-2.2098549668390257
-2.8681278696231014,-1.4659882924454983,1.0716426864275843,-1.6572511203452795,-2.2085643384932014
-2.874548577960982,-1.4584784992129047,1.075667358549773,-1.7162169128733873,-2.2164366186844386
-2.8746269108339186,-1.4477061134048448,1.0833568883386742,-1.7737629376010102,-2.2146362463436593
-2.8678260336665007,-1.4380604206666876,1.039857305758985,-1.7952375094347384,-2.2419040121403193
-2.8568213054909566,-1.444613549868698,1.038974577789887,-1.8394343052306554,-2.2324092839705765
-2.861419001455951,-1.4585358454589832,1.0274685068853389,-1.8807485212798067,-2.22727969576256
-2.854202861051849,-1.4525815692030488,1.0025691281500066,-1.9071175170324273,-2.222515484495766
-2.8378464495733584,-1.4682671942861147,0.9775002264895384,-1.9181631528422562,-2.2234605669883916
-2.8459792661565513,-1.4586489970051477,0.9728009459917716,-1.9333256423607794,-2.2192288088087593
-2.844721579716768,-1.478358068396236,0.9997936349469501,-1.9389904971106613,-2.2290956692883195
-2.8393640815162513,-1.4799850651389987,1.0060575891567085,-1.9433850711320313,-2.21779514191865
-2.8370298943820735,-1.4971230952727537,0.9922907160025742,-1.9234995259097045,-2.22873313231592
